,id_gerente_junior,id_lead,estagio_lead,data_da_ligacao,status_da_ligacao,motivo_da_ligacao
1877,JNR1015MG,USR1287,consideration,1/10/2022,successful,followup_for_conversion
1878,JNR1015MG,USR1287,consideration,1/10/2022,successful,followup_for_conversion
1879,JNR1015MG,USR1288,lead,1/8/2022,unsuccessful,lead_introduction
1880,JNR1015MG,USR1288,lead,1/8/2022,successful,lead_introduction
1881,JNR1015MG,USR1288,lead,1/10/2022,successful,demo_schedule
1882,JNR1015MG,USR1288,lead,1/10/2022,successful,demo_not_attended
1883,JNR1015MG,USR1288,lead,1/10/2022,successful,demo_not_attended
1884,JNR1015MG,USR1289,lead,1/8/2022,successful,lead_introduction
1885,JNR1015MG,USR1289,lead,1/8/2022,successful,demo_schedule
1886,JNR1015MG,USR1289,lead,1/8/2022,successful,demo_not_attended
1887,JNR1015MG,USR1290,lead,1/8/2022,unsuccessful,lead_introduction
1888,JNR1015MG,USR1290,lead,1/9/2022,successful,lead_introduction
1889,JNR1015MG,USR1290,lead,1/11/2022,successful,demo_schedule
1890,JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
1891,JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
1892,JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
1893,JNR1015MG,USR1290,awareness,1/14/2022,successful,post_demo_followup
1894,JNR1015MG,USR1291,lead,1/15/2022,successful,lead_introduction
1895,JNR1015MG,USR1291,lead,1/16/2022,successful,demo_schedule
1896,JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
1897,JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
1898,JNR1015MG,USR1291,lead,1/20/2022,unsuccessful,demo_not_attended
1899,JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
1900,JNR1015MG,USR1291,awareness,1/20/2022,successful,post_demo_followup
1901,JNR1015MG,USR1291,consideration,1/20/2022,successful,interested_for_conversion
1902,JNR1015MG,USR1291,consideration,1/20/2022,successful,followup_for_conversion
1903,JNR1015MG,USR1291,consideration,1/20/2022,successful,followup_for_conversion
1904,JNR1015MG,USR1292,lead,1/15/2022,successful,lead_introduction
1905,JNR1015MG,USR1292,lead,1/16/2022,successful,demo_schedule
1906,JNR1015MG,USR1292,lead,1/17/2022,successful,demo_not_attended
1907,JNR1015MG,USR1292,lead,1/17/2022,successful,demo_not_attended
1908,JNR1015MG,USR1292,awareness,1/17/2022,successful,post_demo_followup
1909,JNR1015MG,USR1292,consideration,1/17/2022,successful,interested_for_conversion
1910,JNR1015MG,USR1292,consideration,1/17/2022,unsuccessful,followup_for_conversion
1911,JNR1015MG,USR1292,consideration,1/17/2022,successful,followup_for_conversion
1912,JNR1015MG,USR1292,conversion,1/18/2022,successful,successful_conversion
1913,JNR1015MG,USR1293,lead,1/17/2022,unsuccessful,lead_introduction
1914,JNR1015MG,USR1293,lead,1/18/2022,successful,lead_introduction
1915,JNR1015MG,USR1293,lead,1/20/2022,unsuccessful,demo_schedule
1916,JNR1015MG,USR1293,lead,1/20/2022,successful,demo_schedule
1917,JNR1015MG,USR1293,lead,1/21/2022,successful,demo_not_attended
1918,JNR1015MG,USR1293,lead,1/21/2022,successful,demo_not_attended
1919,JNR1015MG,USR1293,awareness,1/21/2022,successful,post_demo_followup
1920,JNR1015MG,USR1293,consideration,1/21/2022,successful,interested_for_conversion
1921,JNR1015MG,USR1293,consideration,1/21/2022,successful,followup_for_conversion
1922,JNR1015MG,USR1293,consideration,1/21/2022,successful,followup_for_conversion
1923,JNR1015MG,USR1293,conversion,1/22/2022,successful,successful_conversion
1924,JNR1015MG,USR1294,lead,1/17/2022,successful,lead_introduction
1925,JNR1015MG,USR1294,lead,1/18/2022,successful,demo_schedule
1926,JNR1015MG,USR1294,lead,1/18/2022,successful,demo_not_attended
1927,JNR1015MG,USR1295,lead,1/15/2022,unsuccessful,lead_introduction
1928,JNR1015MG,USR1295,lead,1/16/2022,successful,lead_introduction
1929,JNR1015MG,USR1295,lead,1/17/2022,successful,demo_schedule
1930,JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
1931,JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
1932,JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
1933,JNR1015MG,USR1295,awareness,1/18/2022,successful,post_demo_followup
1934,JNR1015MG,USR1296,lead,2/19/2022,successful,lead_introduction
1935,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_schedule
1936,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
1937,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
1938,JNR1015MG,USR1296,lead,2/21/2022,unsuccessful,demo_not_attended
1939,JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
1940,JNR1015MG,USR1297,lead,2/19/2022,successful,lead_introduction
1941,JNR1015MG,USR1297,lead,2/21/2022,successful,demo_schedule
1942,JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
1943,JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
1944,JNR1015MG,USR1297,lead,2/23/2022,unsuccessful,demo_not_attended
1945,JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
1946,JNR1015MG,USR1297,awareness,2/23/2022,successful,post_demo_followup
1947,JNR1015MG,USR1297,consideration,2/23/2022,successful,interested_for_conversion
1948,JNR1015MG,USR1297,consideration,2/23/2022,successful,followup_for_conversion
1949,JNR1015MG,USR1297,consideration,2/23/2022,successful,followup_for_conversion
1950,JNR1015MG,USR1297,conversion,2/24/2022,successful,successful_conversion
1951,JNR1015MG,USR1298,lead,2/19/2022,unsuccessful,lead_introduction
1952,JNR1015MG,USR1298,lead,2/19/2022,successful,lead_introduction
1953,JNR1015MG,USR1298,lead,2/20/2022,successful,demo_schedule
1954,JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
1955,JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
1956,JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
1957,JNR1015MG,USR1298,awareness,2/22/2022,successful,post_demo_followup
1958,JNR1015MG,USR1299,lead,2/19/2022,successful,lead_introduction
1959,JNR1015MG,USR1299,lead,2/20/2022,successful,demo_schedule
1960,JNR1015MG,USR1299,lead,2/20/2022,successful,demo_not_attended
1961,JNR1015MG,USR1299,lead,2/20/2022,successful,demo_not_attended
1962,JNR1015MG,USR1300,lead,2/19/2022,unsuccessful,lead_introduction
1963,JNR1015MG,USR1300,lead,2/20/2022,successful,lead_introduction
1964,JNR1015MG,USR1300,lead,2/22/2022,successful,demo_schedule
1965,JNR1015MG,USR1300,lead,2/22/2022,successful,demo_not_attended
1966,JNR1016MG,USR1301,lead,1/1/2022,successful,lead_introduction
1967,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_schedule
1968,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
1969,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
1970,JNR1016MG,USR1301,lead,1/1/2022,unsuccessful,demo_not_attended
1971,JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
1972,JNR1016MG,USR1302,lead,1/1/2022,successful,lead_introduction
1973,JNR1016MG,USR1302,lead,1/3/2022,successful,demo_schedule
1974,JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
1975,JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
1976,JNR1016MG,USR1302,lead,1/7/2022,unsuccessful,demo_not_attended
1977,JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
1978,JNR1016MG,USR1302,awareness,1/7/2022,successful,post_demo_followup
1979,JNR1016MG,USR1302,consideration,1/7/2022,successful,interested_for_conversion
1980,JNR1016MG,USR1302,consideration,1/7/2022,successful,followup_for_conversion
1981,JNR1016MG,USR1302,consideration,1/7/2022,successful,followup_for_conversion
1982,JNR1016MG,USR1302,conversion,1/8/2022,successful,successful_conversion
1983,JNR1016MG,USR1303,lead,1/1/2022,unsuccessful,lead_introduction
1984,JNR1016MG,USR1303,lead,1/1/2022,successful,lead_introduction
1985,JNR1016MG,USR1303,lead,1/2/2022,successful,demo_schedule
1986,JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
1987,JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
1988,JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
1989,JNR1016MG,USR1303,awareness,1/3/2022,successful,post_demo_followup
1990,JNR1016MG,USR1303,consideration,1/3/2022,successful,interested_for_conversion
1991,JNR1016MG,USR1303,consideration,1/3/2022,successful,followup_for_conversion
1992,JNR1016MG,USR1303,consideration,1/3/2022,successful,followup_for_conversion
1993,JNR1016MG,USR1303,conversion,1/4/2022,successful,successful_conversion
1994,JNR1016MG,USR1304,lead,1/2/2022,successful,lead_introduction
1995,JNR1016MG,USR1304,lead,1/3/2022,successful,demo_schedule
1996,JNR1016MG,USR1304,lead,1/3/2022,successful,demo_not_attended
1997,JNR1016MG,USR1304,lead,1/3/2022,successful,demo_not_attended
1998,JNR1016MG,USR1305,lead,1/3/2022,unsuccessful,lead_introduction
1999,JNR1016MG,USR1305,lead,1/4/2022,successful,lead_introduction
2000,JNR1016MG,USR1305,lead,1/6/2022,successful,demo_schedule
2001,JNR1016MG,USR1305,lead,1/6/2022,successful,demo_not_attended
2002,JNR1016MG,USR1305,awareness,1/6/2022,successful,post_demo_followup
2003,JNR1016MG,USR1305,consideration,1/6/2022,successful,interested_for_conversion
2004,JNR1016MG,USR1305,awareness,1/6/2022,successful,followup_for_consideration
2005,JNR1016MG,USR1305,consideration,1/6/2022,successful,interested_for_conversion
2006,JNR1016MG,USR1305,awareness,1/6/2022,successful,followup_for_consideration
2007,JNR1016MG,USR1306,lead,1/8/2022,successful,lead_introduction
2008,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_schedule
2009,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
2010,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
2011,JNR1016MG,USR1306,lead,1/8/2022,unsuccessful,demo_not_attended
2012,JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
2013,JNR1016MG,USR1307,lead,1/8/2022,successful,lead_introduction
2014,JNR1016MG,USR1307,lead,1/10/2022,successful,demo_schedule
2015,JNR1016MG,USR1307,lead,1/10/2022,successful,demo_not_attended
2016,JNR1016MG,USR1307,lead,1/10/2022,successful,demo_not_attended
2017,JNR1016MG,USR1307,awareness,1/10/2022,successful,post_demo_followup
2018,JNR1016MG,USR1307,consideration,1/10/2022,successful,interested_for_conversion
2019,JNR1016MG,USR1307,consideration,1/10/2022,successful,followup_for_conversion
2020,JNR1016MG,USR1307,consideration,1/10/2022,successful,followup_for_conversion
2021,JNR1016MG,USR1307,conversion,1/11/2022,successful,successful_conversion
2022,JNR1016MG,USR1308,lead,1/8/2022,unsuccessful,lead_introduction
2023,JNR1016MG,USR1308,lead,1/8/2022,successful,lead_introduction
2024,JNR1016MG,USR1308,lead,1/9/2022,successful,demo_schedule
2025,JNR1016MG,USR1308,lead,1/9/2022,successful,demo_not_attended
2026,JNR1016MG,USR1308,lead,1/9/2022,successful,demo_not_attended
2027,JNR1016MG,USR1309,lead,1/8/2022,successful,lead_introduction
2028,JNR1016MG,USR1309,lead,1/9/2022,successful,demo_schedule
2029,JNR1016MG,USR1309,lead,1/9/2022,successful,demo_not_attended
2030,JNR1016MG,USR1310,lead,1/8/2022,unsuccessful,lead_introduction
2031,JNR1016MG,USR1310,lead,1/9/2022,successful,lead_introduction
2032,JNR1016MG,USR1310,lead,1/11/2022,successful,demo_schedule
2033,JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
2034,JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
2035,JNR1016MG,USR1310,lead,1/14/2022,successful,demo_not_attended
2036,JNR1016MG,USR1310,awareness,1/14/2022,successful,post_demo_followup
2037,JNR1016MG,USR1311,lead,1/15/2022,successful,lead_introduction
2038,JNR1016MG,USR1311,lead,1/17/2022,successful,demo_schedule
2039,JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
2040,JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
2041,JNR1016MG,USR1311,lead,1/20/2022,unsuccessful,demo_not_attended
2042,JNR1016MG,USR1311,lead,1/20/2022,successful,demo_not_attended
2043,JNR1016MG,USR1311,awareness,1/20/2022,successful,post_demo_followup
2044,JNR1016MG,USR1311,consideration,1/20/2022,successful,interested_for_conversion
2045,JNR1016MG,USR1311,consideration,1/20/2022,successful,followup_for_conversion
2046,JNR1016MG,USR1311,consideration,1/20/2022,successful,followup_for_conversion
2047,JNR1016MG,USR1311,conversion,1/21/2022,successful,successful_conversion
2048,JNR1016MG,USR1312,lead,1/15/2022,successful,lead_introduction
2049,JNR1016MG,USR1312,lead,1/16/2022,successful,demo_schedule
2050,JNR1016MG,USR1312,lead,1/17/2022,successful,demo_not_attended
2051,JNR1016MG,USR1312,lead,1/17/2022,successful,demo_not_attended
2052,JNR1016MG,USR1312,awareness,1/17/2022,successful,post_demo_followup
2053,JNR1016MG,USR1312,consideration,1/17/2022,successful,interested_for_conversion
2054,JNR1016MG,USR1312,consideration,1/17/2022,successful,followup_for_conversion
2055,JNR1016MG,USR1312,consideration,1/17/2022,successful,followup_for_conversion
2056,JNR1016MG,USR1312,conversion,1/18/2022,successful,successful_conversion
2057,JNR1016MG,USR1313,lead,1/17/2022,unsuccessful,lead_introduction
2058,JNR1016MG,USR1313,lead,1/18/2022,successful,lead_introduction
2059,JNR1016MG,USR1313,lead,1/19/2022,unsuccessful,demo_schedule
2060,JNR1016MG,USR1313,lead,1/20/2022,successful,demo_schedule
2061,JNR1016MG,USR1313,lead,1/21/2022,successful,demo_not_attended
2062,JNR1016MG,USR1313,lead,1/21/2022,successful,demo_not_attended
2063,JNR1016MG,USR1313,awareness,1/21/2022,successful,post_demo_followup
2064,JNR1016MG,USR1313,consideration,1/21/2022,successful,interested_for_conversion
2065,JNR1016MG,USR1313,conversion,1/21/2022,successful,successful_conversion
2066,JNR1016MG,USR1314,lead,1/17/2022,successful,lead_introduction
2067,JNR1016MG,USR1314,lead,1/19/2022,successful,demo_schedule
2068,JNR1016MG,USR1314,lead,1/19/2022,successful,demo_not_attended
2069,JNR1016MG,USR1314,lead,1/19/2022,successful,demo_not_attended
2070,JNR1016MG,USR1314,awareness,1/19/2022,successful,post_demo_followup
2071,JNR1016MG,USR1314,consideration,1/19/2022,successful,interested_for_conversion
2072,JNR1016MG,USR1314,consideration,1/19/2022,unsuccessful,followup_for_conversion
2073,JNR1016MG,USR1314,consideration,1/19/2022,successful,followup_for_conversion
2074,JNR1016MG,USR1314,conversion,1/20/2022,successful,successful_conversion
2075,JNR1016MG,USR1315,lead,1/15/2022,unsuccessful,lead_introduction
2076,JNR1016MG,USR1315,lead,1/16/2022,successful,lead_introduction
2077,JNR1016MG,USR1315,lead,1/17/2022,successful,demo_schedule
2078,JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
2079,JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
2080,JNR1016MG,USR1315,lead,1/18/2022,successful,demo_not_attended
2081,JNR1016MG,USR1315,awareness,1/18/2022,successful,post_demo_followup
2082,JNR1016MG,USR1316,lead,2/21/2022,successful,lead_introduction
2083,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_schedule
2084,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
2085,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
2086,JNR1016MG,USR1316,lead,2/22/2022,unsuccessful,demo_not_attended
2087,JNR1016MG,USR1316,lead,2/22/2022,successful,demo_not_attended
2088,JNR1016MG,USR1317,lead,2/22/2022,successful,lead_introduction
2089,JNR1016MG,USR1317,lead,2/24/2022,successful,demo_schedule
2090,JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
2091,JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
2092,JNR1016MG,USR1317,lead,2/25/2022,unsuccessful,demo_not_attended
2093,JNR1016MG,USR1317,lead,2/25/2022,successful,demo_not_attended
2094,JNR1016MG,USR1317,awareness,2/25/2022,successful,post_demo_followup
2095,JNR1016MG,USR1317,consideration,2/25/2022,successful,followup_for_conversion
2096,JNR1016MG,USR1317,consideration,2/25/2022,successful,interested_for_conversion
2097,JNR1016MG,USR1317,conversion,2/26/2022,successful,successful_conversion
2098,JNR1016MG,USR1318,lead,2/23/2022,unsuccessful,lead_introduction
2099,JNR1016MG,USR1318,lead,2/24/2022,successful,lead_introduction
2100,JNR1016MG,USR1318,lead,2/24/2022,successful,demo_schedule
2101,JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
2102,JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
2103,JNR1016MG,USR1318,lead,2/25/2022,successful,demo_not_attended
2104,JNR1016MG,USR1318,awareness,2/25/2022,successful,post_demo_followup
2105,JNR1016MG,USR1319,lead,2/25/2022,successful,lead_introduction
2106,JNR1016MG,USR1319,lead,2/27/2022,successful,demo_schedule
2107,JNR1016MG,USR1319,lead,2/28/2022,successful,demo_not_attended
2108,JNR1016MG,USR1319,awareness,2/28/2022,successful,post_demo_followup
2109,JNR1016MG,USR1320,lead,2/26/2022,unsuccessful,lead_introduction
2110,JNR1016MG,USR1320,lead,2/27/2022,successful,lead_introduction
2111,JNR1016MG,USR1320,lead,2/28/2022,successful,demo_schedule
2112,JNR1016MG,USR1320,lead,2/28/2022,successful,demo_not_attended
2113,JNR1001MG,USR1321,lead,2/24/2022,unsuccessful,lead_introduction
2114,JNR1001MG,USR1321,lead,2/25/2022,unsuccessful,lead_introduction
2115,JNR1001MG,USR1321,lead,2/26/2022,unsuccessful,lead_introduction
2116,JNR1001MG,USR1321,lead,2/27/2022,unsuccessful,lead_introduction
2117,JNR1012MG,USR1322,lead,1/15/2022,unsuccessful,lead_introduction
2118,JNR1010MG,USR1323,lead,1/8/2022,unsuccessful,lead_introduction
2119,JNR1010MG,USR1323,lead,1/9/2022,successful,lead_introduction
2120,JNR1010MG,USR1323,lead,1/10/2022,unsuccessful,demo_schedule
2121,JNR1010MG,USR1323,lead,1/11/2022,unsuccessful,demo_schedule
2122,JNR1010MG,USR1323,lead,1/9/2022,unsuccessful,demo_schedule
2123,JNR1015MG,USR1324,lead,1/1/2022,successful,lead_introduction
2124,JNR1015MG,USR1324,lead,1/3/2022,unsuccessful,demo_schedule
2125,JNR1015MG,USR1324,lead,1/2/2022,unsuccessful,demo_schedule
2126,JNR1015MG,USR1324,lead,1/2/2022,unsuccessful,demo_schedule
2127,JNR1001MG,USR1325,lead,1/1/2022,unsuccessful,lead_introduction
2128,JNR1001MG,USR1325,lead,1/1/2022,unsuccessful,lead_introduction
2129,JNR1001MG,USR1325,lead,1/15/2022,unsuccessful,lead_introduction
2130,JNR1001MG,USR1326,lead,1/16/2022,unsuccessful,lead_introduction
2131,JNR1001MG,USR1327,lead,1/15/2022,unsuccessful,lead_introduction
2132,JNR1016MG,USR1328,lead,2/19/2022,unsuccessful,lead_introduction
2133,JNR1016MG,USR1329,lead,1/8/2022,unsuccessful,lead_introduction
2134,JNR1016MG,USR1329,lead,1/9/2022,successful,lead_introduction
2135,JNR1016MG,USR1330,lead,1/12/2022,unsuccessful,lead_introduction
2136,JNR1016MG,USR1330,lead,1/13/2022,successful,lead_introduction
2137,JNR1016MG,USR1331,lead,1/22/2022,unsuccessful,lead_introduction
2138,JNR1016MG,USR1331,lead,1/23/2022,successful,lead_introduction
2139,JNR1016MG,USR1331,lead,1/25/2022,unsuccessful,demo_schedule
2140,JNR1016MG,USR1332,lead,2/21/2022,unsuccessful,lead_introduction
2141,JNR1016MG,USR1332,lead,2/23/2022,successful,lead_introduction
2142,JNR1016MG,USR1332,lead,2/25/2022,unsuccessful,demo_schedule
2143,JNR1016MG,USR1333,lead,1/8/2022,unsuccessful,lead_introduction
2144,JNR1016MG,USR1333,lead,1/9/2022,successful,lead_introduction
2145,JNR1016MG,USR1333,lead,1/10/2022,unsuccessful,demo_schedule
2146,JNR1016MG,USR1334,lead,1/12/2022,unsuccessful,lead_introduction
2147,JNR1016MG,USR1334,lead,1/13/2022,successful,lead_introduction
2148,JNR1016MG,USR1334,lead,1/14/2022,unsuccessful,demo_schedule
2149,JNR1011MG,USR1335,lead,1/5/2022,unsuccessful,lead_introduction
2150,JNR1011MG,USR1335,lead,1/7/2022,successful,lead_introduction
2151,JNR1011MG,USR1335,lead,1/9/2022,successful,demo_schedule
2152,JNR1011MG,USR1335,lead,1/9/2022,successful,demo_not_attended
2153,JNR1011MG,USR1335,lead,1/9/2022,successful,demo_not_attended
2154,JNR1011MG,USR1335,lead,1/9/2022,unsuccessful,demo_not_attended
2155,JNR1011MG,USR1336,lead,1/1/2022,unsuccessful,lead_introduction
2156,JNR1011MG,USR1337,lead,1/8/2022,unsuccessful,lead_introduction
2157,JNR1011MG,USR1338,lead,1/12/2022,unsuccessful,lead_introduction
2158,JNR1011MG,USR1339,lead,1/2/2022,unsuccessful,lead_introduction
2159,JNR1011MG,USR1340,lead,1/2/2022,unsuccessful,lead_introduction
2160,JNR1012MG,USR1341,lead,1/8/2022,unsuccessful,lead_introduction
2161,JNR1012MG,USR1342,lead,1/12/2022,unsuccessful,lead_introduction
2162,JNR1012MG,USR1343,lead,1/22/2022,successful,lead_introduction
2163,JNR1012MG,USR1343,lead,1/24/2022,successful,demo_schedule
2164,JNR1012MG,USR1343,lead,1/28/2022,unsuccessful,demo_not_attended
2165,JNR1012MG,USR1343,lead,1/28/2022,successful,demo_not_attended
2166,JNR1012MG,USR1343,awareness,1/28/2022,successful,post_demo_followup
2167,JNR1012MG,USR1343,consideration,1/28/2022,successful,interested_for_conversion
2168,JNR1012MG,USR1344,lead,2/21/2022,unsuccessful,lead_introduction
2169,JNR1012MG,USR1345,lead,1/8/2022,unsuccessful,lead_introduction
2170,JNR1012MG,USR1346,lead,1/12/2022,unsuccessful,lead_introduction
2171,JNR1012MG,USR1347,lead,1/22/2022,unsuccessful,lead_introduction
2172,JNR1012MG,USR1348,lead,2/21/2022,successful,lead_introduction
2173,JNR1012MG,USR1348,lead,2/22/2022,successful,demo_schedule
2174,JNR1012MG,USR1348,lead,2/28/2022,unsuccessful,demo_not_attended
2175,JNR1012MG,USR1348,lead,2/28/2022,successful,demo_not_attended
2176,JNR1012MG,USR1348,awareness,2/28/2022,successful,post_demo_followup
2177,JNR1012MG,USR1348,awareness,2/28/2022,successful,followup_for_consideration
2178,JNR1012MG,USR1348,consideration,2/28/2022,successful,followup_for_conversion
2179,JNR1012MG,USR1348,consideration,2/28/2022,successful,interested_for_conversion
2180,JNR1012MG,USR1349,lead,1/8/2022,unsuccessful,lead_introduction
2181,JNR1012MG,USR1350,lead,1/12/2022,unsuccessful,lead_introduction
2182,JNR1001MG,USR1351,lead,1/22/2022,unsuccessful,lead_introduction
2183,JNR1001MG,USR1352,lead,1/15/2022,unsuccessful,lead_introduction
2184,JNR1001MG,USR1353,lead,1/8/2022,unsuccessful,lead_introduction
2185,JNR1001MG,USR1354,lead,2/22/2022,unsuccessful,lead_introduction
2186,JNR1001MG,USR1355,lead,1/22/2022,unsuccessful,lead_introduction
2187,JNR1001MG,USR1356,lead,2/21/2022,unsuccessful,lead_introduction
2188,JNR1001MG,USR1357,lead,1/8/2022,unsuccessful,lead_introduction
2189,JNR1001MG,USR1358,lead,1/12/2022,unsuccessful,lead_introduction
2190,JNR1001MG,USR1359,lead,1/22/2022,unsuccessful,lead_introduction
2191,JNR1001MG,USR1360,lead,2/21/2022,unsuccessful,lead_introduction
